"9021","Polimero -Tipo -2","Prov - Industrial -4529","null"
"9022","Polimero -Tipo -3","Prov - Industrial -7697","null"
"9023","Polimero -Tipo -4","Prov - Industrial -6178","null"
"9024","Polimero -Tipo -5","Prov - Industrial -6403","null"
"9025","Polimero -Tipo -1","Prov - Industrial -5735","null"
"9026","Polimero -Tipo -2","Prov - Industrial -697","null"
"9027","Polimero -Tipo -3","Prov - Industrial -4802","null"
"9028","Polimero -Tipo -4","Prov - Industrial -4242","null"
"9029","Polimero -Tipo -5","Prov - Industrial -4165","null"
"9030","Polimero -Tipo -1","Prov - Industrial -1324","null"
"9031","Polimero -Tipo -2","Prov - Industrial -9277","null"
"9032","Polimero -Tipo -3","Prov - Industrial -44","null"
"9033","Polimero -Tipo -4","Prov - Industrial -3961","null"
"9034","Polimero -Tipo -5","Prov - Industrial -2465","null"
"9035","Polimero -Tipo -1","Prov - Industrial -6615","null"
"9036","Polimero -Tipo -2","Prov - Industrial -6201","null"
"9037","Polimero -Tipo -3","Prov - Industrial -4396","null"
"9038","Polimero -Tipo -4","Prov - Industrial -5593","null"
"9039","Polimero -Tipo -5","Prov - Industrial -8670","null"
"9040","Polimero -Tipo -1","Prov - Industrial -825","null"
"9041","Polimero -Tipo -2","Prov - Industrial -819","null"
"9042","Polimero -Tipo -3","Prov - Industrial -9253","null"
"9043","Polimero -Tipo -4","Prov - Industrial -1021","null"
"9044","Polimero -Tipo -5","Prov - Industrial -8739","null"
"9045","Polimero -Tipo -1","Prov - Industrial -525","null"
"9046","Polimero -Tipo -2","Prov - Industrial -3680","null"
"9047","Polimero -Tipo -3","Prov - Industrial -492","null"
"9048","Polimero -Tipo -4","Prov - Industrial -432","null"
"9049","Polimero -Tipo -5","Prov - Industrial -8235","null"
"9050","Polimero -Tipo -1","Prov - Industrial -3494","null"
"9051","Polimero -Tipo -2","Prov - Industrial -3304","null"
"9052","Polimero -Tipo -3","Prov - Industrial -1671","null"
"9053","Polimero -Tipo -4","Prov - Industrial -2930","null"
"9054","Polimero -Tipo -5","Prov - Industrial -3166","null"
"9055","Polimero -Tipo -1","Prov - Industrial -4423","null"
"9056","Polimero -Tipo -2","Prov - Industrial -7257","null"
"9057","Polimero -Tipo -3","Prov - Industrial -389","null"
"9058","Polimero -Tipo -4","Prov - Industrial -1866","null"
"9059","Polimero -Tipo -5","Prov - Industrial -5306","null"
"9060","Polimero -Tipo -1","Prov - Industrial -5286","null"
"9061","Polimero -Tipo -2","Prov - Industrial -8571","null"
"9062","Polimero -Tipo -3","Prov - Industrial -7940","null"
"9063","Polimero -Tipo -4","Prov - Industrial -7261","null"
"9064","Polimero -Tipo -5","Prov - Industrial -2283","null"
"9065","Polimero -Tipo -1","Prov - Industrial -9015","null"
"9066","Polimero -Tipo -2","Prov - Industrial -9148","null"
"9067","Polimero -Tipo -3","Prov - Industrial -4864","null"
"9068","Polimero -Tipo -4","Prov - Industrial -1480","null"
"9069","Polimero -Tipo -5","Prov - Industrial -8679","null"
"9070","Polimero -Tipo -1","Prov - Industrial -9211","null"
"9071","Polimero -Tipo -2","Prov - Industrial -2338","null"
"9072","Polimero -Tipo -3","Prov - Industrial -4754","null"
"9073","Polimero -Tipo -4","Prov - Industrial -7372","null"
"9074","Polimero -Tipo -5","Prov - Industrial -5441","null"
"9075","Polimero -Tipo -1","Prov - Industrial -4550","null"
"9076","Polimero -Tipo -2","Prov - Industrial -8433","null"
"9077","Polimero -Tipo -3","Prov - Industrial -8362","null"
"9078","Polimero -Tipo -4","Prov - Industrial -3415","null"
"9079","Polimero -Tipo -5","Prov - Industrial -5325","null"
"9080","Polimero -Tipo -1","Prov - Industrial -3791","null"
"9081","Polimero -Tipo -2","Prov - Industrial -8670","null"
"9082","Polimero -Tipo -3","Prov - Industrial -3873","null"
"9083","Polimero -Tipo -4","Prov - Industrial -7189","null"
"9084","Polimero -Tipo -5","Prov - Industrial -2462","null"
"9085","Polimero -Tipo -1","Prov - Industrial -5789","null"
"9086","Polimero -Tipo -2","Prov - Industrial -8693","null"
"9087","Polimero -Tipo -3","Prov - Industrial -8657","null"
"9088","Polimero -Tipo -4","Prov - Industrial -2142","null"
"9089","Polimero -Tipo -5","Prov - Industrial -8605","null"
"9090","Polimero -Tipo -1","Prov - Industrial -9742","null"
"9091","Polimero -Tipo -2","Prov - Industrial -7996","null"
"9092","Polimero -Tipo -3","Prov - Industrial -2561","null"
"9093","Polimero -Tipo -4","Prov - Industrial -2020","null"
"9094","Polimero -Tipo -5","Prov - Industrial -9362","null"
"9095","Polimero -Tipo -1","Prov - Industrial -5535","null"
"9096","Polimero -Tipo -2","Prov - Industrial -8742","null"
"9097","Polimero -Tipo -3","Prov - Industrial -5267","null"
"9098","Polimero -Tipo -4","Prov - Industrial -9790","null"
"9099","Polimero -Tipo -5","Prov - Industrial -4089","null"
"9100","Polimero -Tipo -1","Prov - Industrial -6452","null"
"9101","Polimero -Tipo -2","Prov - Industrial -3385","null"
"9102","Polimero -Tipo -3","Prov - Industrial -8522","null"
"9103","Polimero -Tipo -4","Prov - Industrial -9534","null"
"9104","Polimero -Tipo -5","Prov - Industrial -2286","null"
"9105","Polimero -Tipo -1","Prov - Industrial -4905","null"
"9106","Polimero -Tipo -2","Prov - Industrial -755","null"
"9107","Polimero -Tipo -3","Prov - Industrial -4062","null"
"9108","Polimero -Tipo -4","Prov - Industrial -3688","null"
"9109","Polimero -Tipo -5","Prov - Industrial -1933","null"
"9110","Polimero -Tipo -1","Prov - Industrial -713","null"
"9111","Polimero -Tipo -2","Prov - Industrial -2099","null"
"9112","Polimero -Tipo -3","Prov - Industrial -7544","null"
"9113","Polimero -Tipo -4","Prov - Industrial -2520","null"
"9114","Polimero -Tipo -5","Prov - Industrial -348","null"
"9115","Polimero -Tipo -1","Prov - Industrial -9852","null"
"9116","Polimero -Tipo -2","Prov - Industrial -550","null"
"9117","Polimero -Tipo -3","Prov - Industrial -1997","null"
"9118","Polimero -Tipo -4","Prov - Industrial -9712","null"
"9119","Polimero -Tipo -5","Prov - Industrial -349","null"
"9120","Polimero -Tipo -1","Prov - Industrial -3742","null"
"9121","Polimero -Tipo -2","Prov - Industrial -6692","null"
"9122","Polimero -Tipo -3","Prov - Industrial -9915","null"
"9123","Polimero -Tipo -4","Prov - Industrial -8221","null"
"9124","Polimero -Tipo -5","Prov - Industrial -5970","null"
"9125","Polimero -Tipo -1","Prov - Industrial -5784","null"
"9126","Polimero -Tipo -2","Prov - Industrial -8141","null"
"9127","Polimero -Tipo -3","Prov - Industrial -1564","null"
"9128","Polimero -Tipo -4","Prov - Industrial -1973","null"
"9129","Polimero -Tipo -5","Prov - Industrial -1183","null"
"9130","Polimero -Tipo -1","Prov - Industrial -9056","null"
"9131","Polimero -Tipo -2","Prov - Industrial -8676","null"
"9132","Polimero -Tipo -3","Prov - Industrial -6684","null"
"9133","Polimero -Tipo -4","Prov - Industrial -8540","null"
"9134","Polimero -Tipo -5","Prov - Industrial -8253","null"
"9135","Polimero -Tipo -1","Prov - Industrial -276","null"
"9136","Polimero -Tipo -2","Prov - Industrial -410","null"
"9137","Polimero -Tipo -3","Prov - Industrial -1233","null"
"9138","Polimero -Tipo -4","Prov - Industrial -7914","null"
"9139","Polimero -Tipo -5","Prov - Industrial -9988","null"
"9140","Polimero -Tipo -1","Prov - Industrial -7959","null"
"9141","Polimero -Tipo -2","Prov - Industrial -2972","null"
"9142","Polimero -Tipo -3","Prov - Industrial -544","null"
"9143","Polimero -Tipo -4","Prov - Industrial -6506","null"
"9144","Polimero -Tipo -5","Prov - Industrial -4954","null"
"9145","Polimero -Tipo -1","Prov - Industrial -9139","null"
"9146","Polimero -Tipo -2","Prov - Industrial -5431","null"
"9147","Polimero -Tipo -3","Prov - Industrial -4947","null"
"9148","Polimero -Tipo -4","Prov - Industrial -9011","null"
"9149","Polimero -Tipo -5","Prov - Industrial -2195","null"
"9150","Polimero -Tipo -1","Prov - Industrial -5954","null"
"9151","Polimero -Tipo -2","Prov - Industrial -4648","null"
"9152","Polimero -Tipo -3","Prov - Industrial -6083","null"
"9153","Polimero -Tipo -4","Prov - Industrial -4747","null"
"9154","Polimero -Tipo -5","Prov - Industrial -5348","null"
"9155","Polimero -Tipo -1","Prov - Industrial -4395","null"
"9156","Polimero -Tipo -2","Prov - Industrial -1744","null"
"9157","Polimero -Tipo -3","Prov - Industrial -5656","null"
"9158","Polimero -Tipo -4","Prov - Industrial -4202","null"
"9159","Polimero -Tipo -5","Prov - Industrial -4604","null"
"9160","Polimero -Tipo -1","Prov - Industrial -4628","null"
"9161","Polimero -Tipo -2","Prov - Industrial -3869","null"
"9162","Polimero -Tipo -3","Prov - Industrial -9593","null"
"9163","Polimero -Tipo -4","Prov - Industrial -3348","null"
"9164","Polimero -Tipo -5","Prov - Industrial -3698","null"
"9165","Polimero -Tipo -1","Prov - Industrial -9968","null"
"9166","Polimero -Tipo -2","Prov - Industrial -2486","null"
"9167","Polimero -Tipo -3","Prov - Industrial -1899","null"
"9168","Polimero -Tipo -4","Prov - Industrial -6176","null"
"9169","Polimero -Tipo -5","Prov - Industrial -975","null"
"9170","Polimero -Tipo -1","Prov - Industrial -9981","null"
"9171","Polimero -Tipo -2","Prov - Industrial -1413","null"
"9172","Polimero -Tipo -3","Prov - Industrial -7098","null"
"9173","Polimero -Tipo -4","Prov - Industrial -4504","null"
"9174","Polimero -Tipo -5","Prov - Industrial -1615","null"
"9175","Polimero -Tipo -1","Prov - Industrial -4496","null"
"9176","Polimero -Tipo -2","Prov - Industrial -1713","null"
"9177","Polimero -Tipo -3","Prov - Industrial -2485","null"
"9178","Polimero -Tipo -4","Prov - Industrial -6907","null"
"9179","Polimero -Tipo -5","Prov - Industrial -1657","null"
"9180","Polimero -Tipo -1","Prov - Industrial -8283","null"
"9181","Polimero -Tipo -2","Prov - Industrial -9326","null"
"9182","Polimero -Tipo -3","Prov - Industrial -7912","null"
"9183","Polimero -Tipo -4","Prov - Industrial -273","null"
"9184","Polimero -Tipo -5","Prov - Industrial -6265","null"
"9185","Polimero -Tipo -1","Prov - Industrial -5632","null"
"9186","Polimero -Tipo -2","Prov - Industrial -4021","null"
"9187","Polimero -Tipo -3","Prov - Industrial -5955","null"
"9188","Polimero -Tipo -4","Prov - Industrial -7385","null"
"9189","Polimero -Tipo -5","Prov - Industrial -9475","null"
"9190","Polimero -Tipo -1","Prov - Industrial -4636","null"
"9191","Polimero -Tipo -2","Prov - Industrial -529","null"
"9192","Polimero -Tipo -3","Prov - Industrial -4224","null"
"9193","Polimero -Tipo -4","Prov - Industrial -805","null"
"9194","Polimero -Tipo -5","Prov - Industrial -881","null"
"9195","Polimero -Tipo -1","Prov - Industrial -2834","null"
"9196","Polimero -Tipo -2","Prov - Industrial -7125","null"
"9197","Polimero -Tipo -3","Prov - Industrial -2679","null"
"9198","Polimero -Tipo -4","Prov - Industrial -5664","null"
"9199","Polimero -Tipo -5","Prov - Industrial -290","null"
"9200","Polimero -Tipo -1","Prov - Industrial -7670","null"
"9201","Polimero -Tipo -2","Prov - Industrial -1163","null"
"9202","Polimero -Tipo -3","Prov - Industrial -6602","null"
"9203","Polimero -Tipo -4","Prov - Industrial -5198","null"
"9204","Polimero -Tipo -5","Prov - Industrial -9457","null"
"9205","Polimero -Tipo -1","Prov - Industrial -4869","null"
"9206","Polimero -Tipo -2","Prov - Industrial -1843","null"
"9207","Polimero -Tipo -3","Prov - Industrial -8541","null"
"9208","Polimero -Tipo -4","Prov - Industrial -7035","null"
"9209","Polimero -Tipo -5","Prov - Industrial -1602","null"
"9210","Polimero -Tipo -1","Prov - Industrial -5098","null"
"9211","Polimero -Tipo -2","Prov - Industrial -186","null"
"9212","Polimero -Tipo -3","Prov - Industrial -9299","null"
"9213","Polimero -Tipo -4","Prov - Industrial -2202","null"
"9214","Polimero -Tipo -5","Prov - Industrial -9604","null"
"9215","Polimero -Tipo -1","Prov - Industrial -4694","null"
"9216","Polimero -Tipo -2","Prov - Industrial -1637","null"
"9217","Polimero -Tipo -3","Prov - Industrial -7525","null"
"9218","Polimero -Tipo -4","Prov - Industrial -4771","null"
"9219","Polimero -Tipo -5","Prov - Industrial -249","null"
"9220","Polimero -Tipo -1","Prov - Industrial -2214","null"
"9221","Polimero -Tipo -2","Prov - Industrial -112","null"
"9222","Polimero -Tipo -3","Prov - Industrial -3178","null"
"9223","Polimero -Tipo -4","Prov - Industrial -6352","null"
"9224","Polimero -Tipo -5","Prov - Industrial -8711","null"
"9225","Polimero -Tipo -1","Prov - Industrial -6812","null"
"9226","Polimero -Tipo -2","Prov - Industrial -2699","null"
"9227","Polimero -Tipo -3","Prov - Industrial -8422","null"
"9228","Polimero -Tipo -4","Prov - Industrial -5660","null"
"9229","Polimero -Tipo -5","Prov - Industrial -8222","null"
"9230","Polimero -Tipo -1","Prov - Industrial -2288","null"
"9231","Polimero -Tipo -2","Prov - Industrial -5859","null"
"9232","Polimero -Tipo -3","Prov - Industrial -1070","null"
"9233","Polimero -Tipo -4","Prov - Industrial -5024","null"
"9234","Polimero -Tipo -5","Prov - Industrial -9801","null"
"9235","Polimero -Tipo -1","Prov - Industrial -4146","null"
"9236","Polimero -Tipo -2","Prov - Industrial -3003","null"
"9237","Polimero -Tipo -3","Prov - Industrial -3921","null"
"9238","Polimero -Tipo -4","Prov - Industrial -9999","null"
"9239","Polimero -Tipo -5","Prov - Industrial -1206","null"
"9240","Polimero -Tipo -1","Prov - Industrial -4319","null"
"9241","Polimero -Tipo -2","Prov - Industrial -452","null"
"9242","Polimero -Tipo -3","Prov - Industrial -2436","null"
"9243","Polimero -Tipo -4","Prov - Industrial -3179","null"
"9244","Polimero -Tipo -5","Prov - Industrial -8620","null"
"9245","Polimero -Tipo -1","Prov - Industrial -913","null"
"9246","Polimero -Tipo -2","Prov - Industrial -2161","null"
"9247","Polimero -Tipo -3","Prov - Industrial -4396","null"
"9248","Polimero -Tipo -4","Prov - Industrial -2338","null"
"9249","Polimero -Tipo -5","Prov - Industrial -1675","null"
"9250","Polimero -Tipo -1","Prov - Industrial -5421","null"
"9251","Polimero -Tipo -2","Prov - Industrial -4205","null"
"9252","Polimero -Tipo -3","Prov - Industrial -8686","null"
"9253","Polimero -Tipo -4","Prov - Industrial -5120","null"
"9254","Polimero -Tipo -5","Prov - Industrial -3991","null"
"9255","Polimero -Tipo -1","Prov - Industrial -8574","null"
"9256","Polimero -Tipo -2","Prov - Industrial -8788","null"
"9257","Polimero -Tipo -3","Prov - Industrial -3265","null"
"9258","Polimero -Tipo -4","Prov - Industrial -3168","null"
"9259","Polimero -Tipo -5","Prov - Industrial -1747","null"
"9260","Polimero -Tipo -1","Prov - Industrial -4170","null"
"9261","Polimero -Tipo -2","Prov - Industrial -2393","null"
"9262","Polimero -Tipo -3","Prov - Industrial -2365","null"
"9263","Polimero -Tipo -4","Prov - Industrial -6451","null"
"9264","Polimero -Tipo -5","Prov - Industrial -4821","null"
"9265","Polimero -Tipo -1","Prov - Industrial -134","null"
"9266","Polimero -Tipo -2","Prov - Industrial -2236","null"
"9267","Polimero -Tipo -3","Prov - Industrial -7764","null"
"9268","Polimero -Tipo -4","Prov - Industrial -4034","null"
"9269","Polimero -Tipo -5","Prov - Industrial -5800","null"
"9270","Polimero -Tipo -1","Prov - Industrial -3288","null"
"9271","Polimero -Tipo -2","Prov - Industrial -2326","null"
"9272","Polimero -Tipo -3","Prov - Industrial -1394","null"
"9273","Polimero -Tipo -4","Prov - Industrial -9641","null"
"9274","Polimero -Tipo -5","Prov - Industrial -7786","null"
"9275","Polimero -Tipo -1","Prov - Industrial -8336","null"
"9276","Polimero -Tipo -2","Prov - Industrial -3706","null"
"9277","Polimero -Tipo -3","Prov - Industrial -5213","null"
"9278","Polimero -Tipo -4","Prov - Industrial -4869","null"
"9279","Polimero -Tipo -5","Prov - Industrial -199","null"
"9280","Polimero -Tipo -1","Prov - Industrial -8631","null"
"9281","Polimero -Tipo -2","Prov - Industrial -3986","null"
"9282","Polimero -Tipo -3","Prov - Industrial -6844","null"
"9283","Polimero -Tipo -4","Prov - Industrial -6018","null"
"9284","Polimero -Tipo -5","Prov - Industrial -8627","null"
"9285","Polimero -Tipo -1","Prov - Industrial -3305","null"
"9286","Polimero -Tipo -2","Prov - Industrial -9742","null"
"9287","Polimero -Tipo -3","Prov - Industrial -5222","null"
"9288","Polimero -Tipo -4","Prov - Industrial -1231","null"
"9289","Polimero -Tipo -5","Prov - Industrial -6809","null"
"9290","Polimero -Tipo -1","Prov - Industrial -9002","null"
"9291","Polimero -Tipo -2","Prov - Industrial -7652","null"
"9292","Polimero -Tipo -3","Prov - Industrial -8945","null"
"9293","Polimero -Tipo -4","Prov - Industrial -809","null"
"9294","Polimero -Tipo -5","Prov - Industrial -2795","null"
"9295","Polimero -Tipo -1","Prov - Industrial -953","null"
"9296","Polimero -Tipo -2","Prov - Industrial -8916","null"
"9297","Polimero -Tipo -3","Prov - Industrial -2833","null"
"9298","Polimero -Tipo -4","Prov - Industrial -2398","null"
"9299","Polimero -Tipo -5","Prov - Industrial -8069","null"
"9300","Polimero -Tipo -1","Prov - Industrial -6068","null"
"9301","Polimero -Tipo -2","Prov - Industrial -5149","null"
"9302","Polimero -Tipo -3","Prov - Industrial -9575","null"
"9303","Polimero -Tipo -4","Prov - Industrial -673","null"
"9304","Polimero -Tipo -5","Prov - Industrial -3416","null"
"9305","Polimero -Tipo -1","Prov - Industrial -1031","null"
"9306","Polimero -Tipo -2","Prov - Industrial -5550","null"
"9307","Polimero -Tipo -3","Prov - Industrial -3393","null"
"9308","Polimero -Tipo -4","Prov - Industrial -1822","null"
"9309","Polimero -Tipo -5","Prov - Industrial -5235","null"
"9310","Polimero -Tipo -1","Prov - Industrial -4642","null"
"9311","Polimero -Tipo -2","Prov - Industrial -4816","null"
"9312","Polimero -Tipo -3","Prov - Industrial -8313","null"
"9313","Polimero -Tipo -4","Prov - Industrial -6101","null"
"9314","Polimero -Tipo -5","Prov - Industrial -6171","null"
"9315","Polimero -Tipo -1","Prov - Industrial -2591","null"
"9316","Polimero -Tipo -2","Prov - Industrial -1516","null"
"9317","Polimero -Tipo -3","Prov - Industrial -7420","null"
"9318","Polimero -Tipo -4","Prov - Industrial -6670","null"
"9319","Polimero -Tipo -5","Prov - Industrial -7785","null"
"9320","Polimero -Tipo -1","Prov - Industrial -5583","null"
"9321","Polimero -Tipo -2","Prov - Industrial -1200","null"
"9322","Polimero -Tipo -3","Prov - Industrial -7966","null"
"9323","Polimero -Tipo -4","Prov - Industrial -757","null"
"9324","Polimero -Tipo -5","Prov - Industrial -4054","null"
"9325","Polimero -Tipo -1","Prov - Industrial -3315","null"
"9326","Polimero -Tipo -2","Prov - Industrial -6170","null"
"9327","Polimero -Tipo -3","Prov - Industrial -9321","null"
"9328","Polimero -Tipo -4","Prov - Industrial -9433","null"
"9329","Polimero -Tipo -5","Prov - Industrial -5867","null"
"9330","Polimero -Tipo -1","Prov - Industrial -7367","null"
"9331","Polimero -Tipo -2","Prov - Industrial -590","null"
"9332","Polimero -Tipo -3","Prov - Industrial -7836","null"
"9333","Polimero -Tipo -4","Prov - Industrial -630","null"
"9334","Polimero -Tipo -5","Prov - Industrial -4904","null"
"9335","Polimero -Tipo -1","Prov - Industrial -9633","null"
"9336","Polimero -Tipo -2","Prov - Industrial -9799","null"
"9337","Polimero -Tipo -3","Prov - Industrial -5384","null"
"9338","Polimero -Tipo -4","Prov - Industrial -2214","null"
"9339","Polimero -Tipo -5","Prov - Industrial -9209","null"
"9340","Polimero -Tipo -1","Prov - Industrial -7462","null"
"9341","Polimero -Tipo -2","Prov - Industrial -8611","null"
"9342","Polimero -Tipo -3","Prov - Industrial -4502","null"
"9343","Polimero -Tipo -4","Prov - Industrial -9515","null"
"9344","Polimero -Tipo -5","Prov - Industrial -5002","null"
"9345","Polimero -Tipo -1","Prov - Industrial -7501","null"
"9346","Polimero -Tipo -2","Prov - Industrial -2745","null"
"9347","Polimero -Tipo -3","Prov - Industrial -5452","null"
"9348","Polimero -Tipo -4","Prov - Industrial -5478","null"
"9349","Polimero -Tipo -5","Prov - Industrial -6268","null"
"9350","Polimero -Tipo -1","Prov - Industrial -4135","null"
"9351","Polimero -Tipo -2","Prov - Industrial -29","null"
"9352","Polimero -Tipo -3","Prov - Industrial -4344","null"
"9353","Polimero -Tipo -4","Prov - Industrial -9606","null"
"9354","Polimero -Tipo -5","Prov - Industrial -7821","null"
"9355","Polimero -Tipo -1","Prov - Industrial -4940","null"
"9356","Polimero -Tipo -2","Prov - Industrial -5481","null"
"9357","Polimero -Tipo -3","Prov - Industrial -8009","null"
"9358","Polimero -Tipo -4","Prov - Industrial -1727","null"
"9359","Polimero -Tipo -5","Prov - Industrial -8307","null"
"9360","Polimero -Tipo -1","Prov - Industrial -660","null"
"9361","Polimero -Tipo -2","Prov - Industrial -6753","null"
"9362","Polimero -Tipo -3","Prov - Industrial -9561","null"
"9363","Polimero -Tipo -4","Prov - Industrial -3909","null"
"9364","Polimero -Tipo -5","Prov - Industrial -6281","null"
"9365","Polimero -Tipo -1","Prov - Industrial -3037","null"
"9366","Polimero -Tipo -2","Prov - Industrial -1583","null"
"9367","Polimero -Tipo -3","Prov - Industrial -6383","null"
"9368","Polimero -Tipo -4","Prov - Industrial -4868","null"
"9369","Polimero -Tipo -5","Prov - Industrial -3732","null"
"9370","Polimero -Tipo -1","Prov - Industrial -2999","null"
"9371","Polimero -Tipo -2","Prov - Industrial -3124","null"
"9372","Polimero -Tipo -3","Prov - Industrial -4313","null"
"9373","Polimero -Tipo -4","Prov - Industrial -153","null"
"9374","Polimero -Tipo -5","Prov - Industrial -6571","null"
"9375","Polimero -Tipo -1","Prov - Industrial -807","null"
"9376","Polimero -Tipo -2","Prov - Industrial -4179","null"
"9377","Polimero -Tipo -3","Prov - Industrial -6982","null"
"9378","Polimero -Tipo -4","Prov - Industrial -6753","null"
"9379","Polimero -Tipo -5","Prov - Industrial -1638","null"
"9380","Polimero -Tipo -1","Prov - Industrial -5825","null"
"9381","Polimero -Tipo -2","Prov - Industrial -9596","null"
"9382","Polimero -Tipo -3","Prov - Industrial -5608","null"
"9383","Polimero -Tipo -4","Prov - Industrial -6456","null"
"9384","Polimero -Tipo -5","Prov - Industrial -2898","null"
"9385","Polimero -Tipo -1","Prov - Industrial -8292","null"
"9386","Polimero -Tipo -2","Prov - Industrial -1410","null"
"9387","Polimero -Tipo -3","Prov - Industrial -59","null"
"9388","Polimero -Tipo -4","Prov - Industrial -8051","null"
"9389","Polimero -Tipo -5","Prov - Industrial -9719","null"
"9390","Polimero -Tipo -1","Prov - Industrial -8653","null"
"9391","Polimero -Tipo -2","Prov - Industrial -248","null"
"9392","Polimero -Tipo -3","Prov - Industrial -6650","null"
"9393","Polimero -Tipo -4","Prov - Industrial -2345","null"
"9394","Polimero -Tipo -5","Prov - Industrial -5165","null"
"9395","Polimero -Tipo -1","Prov - Industrial -1919","null"
"9396","Polimero -Tipo -2","Prov - Industrial -9101","null"
"9397","Polimero -Tipo -3","Prov - Industrial -6792","null"
"9398","Polimero -Tipo -4","Prov - Industrial -7628","null"
"9399","Polimero -Tipo -5","Prov - Industrial -3110","null"
"9400","Polimero -Tipo -1","Prov - Industrial -3754","null"
"9401","Polimero -Tipo -2","Prov - Industrial -7069","null"
"9402","Polimero -Tipo -3","Prov - Industrial -8283","null"
"9403","Polimero -Tipo -4","Prov - Industrial -5430","null"
"9404","Polimero -Tipo -5","Prov - Industrial -259","null"
"9405","Polimero -Tipo -1","Prov - Industrial -3363","null"
"9406","Polimero -Tipo -2","Prov - Industrial -304","null"
"9407","Polimero -Tipo -3","Prov - Industrial -7285","null"
"9408","Polimero -Tipo -4","Prov - Industrial -3084","null"
"9409","Polimero -Tipo -5","Prov - Industrial -5258","null"
"9410","Polimero -Tipo -1","Prov - Industrial -8175","null"
"9411","Polimero -Tipo -2","Prov - Industrial -6142","null"
"9412","Polimero -Tipo -3","Prov - Industrial -9079","null"
"9413","Polimero -Tipo -4","Prov - Industrial -3832","null"
"9414","Polimero -Tipo -5","Prov - Industrial -493","null"
"9415","Polimero -Tipo -1","Prov - Industrial -787","null"
"9416","Polimero -Tipo -2","Prov - Industrial -2532","null"
"9417","Polimero -Tipo -3","Prov - Industrial -7647","null"
"9418","Polimero -Tipo -4","Prov - Industrial -6981","null"
"9419","Polimero -Tipo -5","Prov - Industrial -7125","null"
"9420","Polimero -Tipo -1","Prov - Industrial -1026","null"
"9421","Polimero -Tipo -2","Prov - Industrial -3959","null"
"9422","Polimero -Tipo -3","Prov - Industrial -4396","null"
"9423","Polimero -Tipo -4","Prov - Industrial -5367","null"
"9424","Polimero -Tipo -5","Prov - Industrial -9284","null"
"9425","Polimero -Tipo -1","Prov - Industrial -4294","null"
"9426","Polimero -Tipo -2","Prov - Industrial -8174","null"
"9427","Polimero -Tipo -3","Prov - Industrial -9069","null"
"9428","Polimero -Tipo -4","Prov - Industrial -8163","null"
"9429","Polimero -Tipo -5","Prov - Industrial -8606","null"
"9430","Polimero -Tipo -1","Prov - Industrial -9716","null"
"9431","Polimero -Tipo -2","Prov - Industrial -3051","null"
"9432","Polimero -Tipo -3","Prov - Industrial -4103","null"
"9433","Polimero -Tipo -4","Prov - Industrial -137","null"
"9434","Polimero -Tipo -5","Prov - Industrial -4167","null"
"9435","Polimero -Tipo -1","Prov - Industrial -6917","null"
"9436","Polimero -Tipo -2","Prov - Industrial -6150","null"
"9437","Polimero -Tipo -3","Prov - Industrial -8252","null"
"9438","Polimero -Tipo -4","Prov - Industrial -4111","null"
"9439","Polimero -Tipo -5","Prov - Industrial -4369","null"
"9440","Polimero -Tipo -1","Prov - Industrial -4369","null"
"9441","Polimero -Tipo -2","Prov - Industrial -5958","null"
"9442","Polimero -Tipo -3","Prov - Industrial -3269","null"
"9443","Polimero -Tipo -4","Prov - Industrial -4055","null"
"9444","Polimero -Tipo -5","Prov - Industrial -1894","null"
"9445","Polimero -Tipo -1","Prov - Industrial -488","null"
"9446","Polimero -Tipo -2","Prov - Industrial -7952","null"
"9447","Polimero -Tipo -3","Prov - Industrial -9089","null"
"9448","Polimero -Tipo -4","Prov - Industrial -4444","null"
"9449","Polimero -Tipo -5","Prov - Industrial -2747","null"
"9450","Polimero -Tipo -1","Prov - Industrial -1187","null"
"9451","Polimero -Tipo -2","Prov - Industrial -2009","null"
"9452","Polimero -Tipo -3","Prov - Industrial -4835","null"
"9453","Polimero -Tipo -4","Prov - Industrial -6768","null"
"9454","Polimero -Tipo -5","Prov - Industrial -4986","null"
"9455","Polimero -Tipo -1","Prov - Industrial -8759","null"
"9456","Polimero -Tipo -2","Prov - Industrial -6606","null"
"9457","Polimero -Tipo -3","Prov - Industrial -6226","null"
"9458","Polimero -Tipo -4","Prov - Industrial -2976","null"
"9459","Polimero -Tipo -5","Prov - Industrial -4208","null"
"9460","Polimero -Tipo -1","Prov - Industrial -5108","null"
"9461","Polimero -Tipo -2","Prov - Industrial -7481","null"
"9462","Polimero -Tipo -3","Prov - Industrial -9958","null"
"9463","Polimero -Tipo -4","Prov - Industrial -3242","null"
"9464","Polimero -Tipo -5","Prov - Industrial -5713","null"
"9465","Polimero -Tipo -1","Prov - Industrial -4201","null"
"9466","Polimero -Tipo -2","Prov - Industrial -4062","null"
"9467","Polimero -Tipo -3","Prov - Industrial -513","null"
"9468","Polimero -Tipo -4","Prov - Industrial -6517","null"
"9469","Polimero -Tipo -5","Prov - Industrial -2829","null"
"9470","Polimero -Tipo -1","Prov - Industrial -2526","null"
"9471","Polimero -Tipo -2","Prov - Industrial -4348","null"
"9472","Polimero -Tipo -3","Prov - Industrial -428","null"
"9473","Polimero -Tipo -4","Prov - Industrial -1588","null"
